Hotel_name,name,rating,review
Casa d'Ladera,Darryl Sembiring,5.0,Ok
Casa d'Ladera,Reza Utama,5.0,cheap price
Casa d'Ladera,Naon Melong,5.0,Ok
Casa d'Ladera,Hilmansyyy,4.0,Good
Casa d'Ladera,Yoyok Sudarmanto,5.0,Very very good
Casa d'Ladera,Tie Aja,1.0,good place to relax
Casa d'Ladera,Prilly Sarwinda,5.0,nice
Casa d'Ladera,Denny Budiyana,5.0,Clean
Casa d'Ladera,Mario ShakyShaky,5.0,My favorite place
Casa d'Ladera,Virgiawan Jaya,5.0,Nice hotel
Casa d'Ladera,Achmad Achdijat,4.0,classic & cozy
Casa d'Ladera,Wildan Faza Hermawan,5.0,Recommended
Casa d'Ladera,Adi Nm,5.0,Favorite place
Casa d'Ladera,Aditiya Harjon Bahar,5.0,My go-to hotel
Casa d'Ladera,nty santy,5.0,Great place
Casa d'Ladera,Firman M,5.0,Nice place
Casa d'Ladera,Kharisma Mokhammed,3.0,Cool pLace
Casa d'Ladera,Outboundjakarta .com,5.0,recommended
Casa d'Ladera,vian 90,1.0,"(Translated by Google) The staff is friendly, the security guard is weird and cooks when people get there to check in when it's drizzling instead of being taken care of instead of being taken care of when I ask for my own umbrella, the security guard is lazy and cantiq if I take an umbrella, I'll definitely give a tip too. When I entered the room, it was a bit horror, the lights weren't bright, the mattress was dirty, the chairs and the bathroom were also horror, the towels were like black footcloths, I couldn't use them, the wadu for the facilities was really bad, the soap didn't have a telephone, it didn't work I wanted to call, I had to go to the lobby, strangely, the hotel didn't provide cooking I check my toothbrush at any hotel, even the price is cheaper than this, more clean, complete facilities, fighting isn't worth it, I don't recommend it just once. This hotel is a mess (Original) Staf nya si ramah, satpam aneh aja masak org nyampe sana cek in pas hujan gerimis bukannya di payungin mala sy yg minta payung sndri, satpam malas ddk cantiq klo payungin pasti ak kasi tip juga. Pas masuk kamar rada horor si lampu nya ga terang kasur kotor kursi juga kamar mandi jg horor handuk kayak lap kaki hitam ga brni pakai, wadu utk fasilitasnya lg bnr2 bad sabun gak ada telepon ga berfungsi mau tlp mesti ke lobby anehnya lagi hotel masak ga disediain sikat gigi sy cek in hotel mana pun bahkan harga lbh murah dr ini lbh bersih fasilitas lengkap, adu gak wort it ga recomend bgt cukup sekali aja. Kacau2 bgt hotel ini"
Casa d'Ladera,Rizki Arisanti,2.0,"(Translated by Google) On the roof of the corner of the room there is a leak that has become mold due to humidity. The duvet cover and pillowcase, oh my God, haven't you replaced it or washed it? I even covered the pillow with a mukena, I couldn't wear it. The towels are the best, you can't use them, fortunately you bring your own towels. The shower seems to have leaked, then repaired it sufficiently, now it's leaking again. Come on, let's maintain the hotel to make it better, honey, the location is already strategic, the building is okay too. (Original) Di atap pojok kamar ada bekas bocor yg jadi jamur karena lembab. Duvet bedcover sama sarung bantalnya aduh ya Allah ini ga diganti ga dicuci ya? Saya sampe coverin bantalnya pake mukena, ga sanggup makenya. Handuknya the best, ga sanggup makenya, untung bawa handuk pribadi. Showernya kayakya pernah bocor, terus dibenerin secukupnya, ya sekarang bocor lagi. Yuk bisa yuk di maintain hotelnya jadi lebih baik yuk, sayang loh, lokasi udah strategis, bangunannya juga udah oke."
Casa d'Ladera,agung r,4.0,(Translated by Google) It's not bad for just resting... The price is cheap for a hotel room compared to its surroundings. Not bad there is a fridge too. Unfortunately now it doesn't provide breakfast. (Original) Lumayan aja utk sekedar istirahat... Harga termasuk murah utk kamar hotel dibanding sekitarnya. Lumayan ada kulkasnya juga. Sayangnya skrng tdk menyediakan breakfast.
Casa d'Ladera,Agung Costa,3.0,(Translated by Google) if it's not tight (like me) it's better not to come here don't get a bathroom kit (absolutely no soap) I ordered an extra bed when I didn't get towels critical....... (Original) klo ga mepet mah ( kaya saya) mending jangan k sini ga dapet bathroom kit (sabun sama sekali ga ada) saya order extra bed masa ga dapet handuk2 acan parah.......
Casa d'Ladera,Salsabila Nafisyah,4.0,"(Translated by Google) The room is quite comfortable, the water heater is on, the AC is on, the view is good, it's worth it. 24 hour service. The room is quite clean, it's a shame it's not soundproof because there are rooms that just stick / block the door, so if you talk you can hear it. (Original) Kamar lumayan nyaman, water heater nyala, AC nyala, view bagus, worth it sih. Pelayanan 24 jam. Kamar cukup bersih, sayang ga kedap suara karena ada kamar yg nempel/kehalang pintu aja, jd kalo ngobrol kedengeran."
Casa d'Ladera,Sandi Noris,1.0,"(Translated by Google) Anyway, the service isn't good, the air conditioner isn't working properly, the rooms are dirty, the service isn't great. (Original) Pokoknya pelayanannya gk bagus, ac nya gk berfungsi dg baik, kamar nya jg kotor, pelayanan nya gk bgt deh."
Casa d'Ladera,Feri Hendriyas,5.0,"(Translated by Google) A hotel with unique cool air is perfect if you are on vacation to Bandung staying at this hotel...the rooms are comfortable, the parking area is also very strategic...recommended is the main thing...continue success at Casa d'ladera hotel (Original) Hotel dengan kesejukan udaranya yg khas pas banget kalo liburan ke Bandung menginap di hotel ini...kamarnya pun nyaman, parkir luas lokasi juga strategis banget...recommended lah pokoke...sukses terus Casa d'ladera hotel Rooms: Nyaman Nearby activities: Kadang macet kalo udah jam pulang kerja Food & drinks: Siiip banget"
Casa d'Ladera,Ghina Annisa,1.0,"(Translated by Google) the receptionist is not friendly, takes things out without approval. even my tartan shirt, pants and girl's headscarf were put in the bag so they were lost. really disappointed. There is no toothpaste in the bathroom, the towels smell musty like they haven't been washed. (Original) resepsionis ga ramah, ngeluarin barang tanpa persetujuan. bahkan baju tartan saya, celana dan kerudung gadimasukin ke tas jadi hilang. bnr bnr bikin kecewa. dikamar mandi ga tersedia odol, handuknya bau apek kaya gapernah dicuci."
Casa d'Ladera,Ardita Agung,5.0,(Translated by Google) Modern classic building model. Very strategic location The food in the restaurant is varied and delicious (Original) Model bangunannya klasik modern. Lokasi yg sangat strategis Makanan di restaurantnya jg variasi dan enak
Casa d'Ladera,RUMAH KU,1.0,"(Translated by Google) First impression okay. The next impression is that I want to checkout directly. The sheets and pillowcases are dirty like they haven't been replaced in a long time, the bathroom is dirty and gives off an unpleasant smell all day long, the soap dispenser is broken so the soap doesn't come out when squeezed, the floor near the window is muddy because of rainwater coming in, the telephone doesn't work, towels are requested first and it smells bad too. For TV and AC, I'm lazy to try because I'm not in the mood, so I don't know whether it's working or not. At that time I was staying in peak season via the application. Not bad 500 thousand per night but disappointed with the facilities Friendly staff. If it's clean, this hotel will be great. It would be nice to stay here with the atmosphere (Original) Kesan pertama oke. Kesan berikutnya rasanya ingin checkout langsung. Seprai dan sarung bantal kotor seperti sudah lama tidak diganti, kamar mandi kotor dan mengeluarkan bau yg kurang enak sepanjang hari, tempat sabun rusak jadi tidak keluar sabunnya ketika dipencet, lantai dekat jendela becek karena air hujan yang masuk, telpon tidak berfungsi, handuk diminta dulu dan baunya juga tidak enak apek. Untuk tv dan ac saya malas mencoba krn sudah tidak mood jadi tidak tau berfungsi apa tidak. Waktu itu saya nginap peak season via aplikasi. Lumayan 500rb permalam tapi kecewa dengan fasilitasnya Staf friendly. Kalau bersih pasti hotel ini bagus sekali. Akan menyenangkan menginap disini dengan suasananya"
Casa d'Ladera,Yoffi,3.0,"(Translated by Google) It's a bit bad service. CS is less welcome. We arrived at 2 pm, check-in without tolerance had to be 2 o'clock, okay, we followed the rules. After 2 o'clock came, I was asked to wait again until 14.30 on the grounds that the room was still being cleaned, even though the room was empty, no one was doing anything (the room was visible because it was located next to our car parked). And it turned out that after 2 o'clock, the new OB came to clean up the room. After the pandemic, instead of improving service to attract customers, instead providing disappointing service. Clean room conditions. There is air conditioning, there is a fridge and Wifi. (Original) Agak parah nih pelayanannya. CS kurang welcome. Kami datang jam stngh 2 siang, Check in tanpa toleransi harus jam 2, oke kami ikut aturan. Stlh jam 2 datang, diminta menunggu lg sampai jam 14.30 dgn alasan kamar msh dibersihkan, padahal kamar kosong tdk ada yg mengerjakan apa² (kamar terlihat krn letaknya disamping mobil kami parkir). Dan ternyata jam 2 lewat, OB baru datang utk clean up kamar. Stlh pandemi bukannya meningkatkan pelayanan untuk menarik customer, malah memberikan pelayanan yg mengecewakan. Kondisi kamar bersih. Ada AC, ada kulkas dan Wifi."
